Time of Day,Process Name,PID,Operation,Path,Source
2023-03-04 12:09:37.970,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{498a78f0-d57b-488d-9666-b0e7f5473cd9}\ChannelReferences\0\(Default),EDR Log
2023-03-04 12:09:37.970,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{498a78f0-d57b-488d-9666-b0e7f5473cd9}\ChannelReferences\0\Id,EDR Log
2023-03-04 12:09:37.970,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{498a78f0-d57b-488d-9666-b0e7f5473cd9}\ChannelReferences\0\Flags,EDR Log
2023-03-04 12:09:37.970,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{498a78f0-d57b-488d-9666-b0e7f5473cd9}\ChannelReferences\Count,EDR Log
2023-03-04 12:09:37.985,C:\Windows\System32\svchost.exe,1508,RegObject,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{498a78f0-d57b-488d-9666-b0e7f5473cd9},EDR Log
2023-03-04 12:09:37.985,C:\Windows\System32\svchost.exe,1508,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{498a78f0-d57b-488d-9666-b0e7f5473cd9}\Enabled,EDR Log
2023-03-04 12:09:38.063,C:\Windows\system32\wevtutil.exe,4976,RegObject,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{753dc014-8b03-40d0-9ea9-1af6b3084e0a},EDR Log
2023-03-04 12:09:38.079,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{753dc014-8b03-40d0-9ea9-1af6b3084e0a}\(Default),EDR Log
2023-03-04 12:09:38.079,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{753dc014-8b03-40d0-9ea9-1af6b3084e0a}\ResourceFileName,EDR Log
2023-03-04 12:09:38.079,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{753dc014-8b03-40d0-9ea9-1af6b3084e0a}\MessageFileName,EDR Log
2023-03-04 12:09:38.079,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{753dc014-8b03-40d0-9ea9-1af6b3084e0a}\ParameterFileName,EDR Log
2023-03-04 12:09:38.079,C:\Windows\system32\wevtutil.exe,4976,RegObject,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{753dc014-8b03-40d0-9ea9-1af6b3084e0a}\ChannelReferences,EDR Log
2023-03-04 12:09:38.079,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{753dc014-8b03-40d0-9ea9-1af6b3084e0a}\ChannelReferences\Count,EDR Log
2023-03-04 12:09:38.079,C:\Windows\system32\wevtutil.exe,4976,RegObject,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{753dc014-8b03-40d0-9ea9-1af6b3084e0a}\ChannelReferences\0,EDR Log
2023-03-04 12:09:38.079,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{753dc014-8b03-40d0-9ea9-1af6b3084e0a}\ChannelReferences\0\(Default),EDR Log
2023-03-04 12:09:38.079,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{753dc014-8b03-40d0-9ea9-1af6b3084e0a}\ChannelReferences\0\Id,EDR Log
2023-03-04 12:09:38.079,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{753dc014-8b03-40d0-9ea9-1af6b3084e0a}\ChannelReferences\0\Flags,EDR Log
2023-03-04 12:09:38.079,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{753dc014-8b03-40d0-9ea9-1af6b3084e0a}\ChannelReferences\Count,EDR Log
2023-03-04 12:09:38.110,C:\Windows\System32\svchost.exe,1508,RegObject,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{753dc014-8b03-40d0-9ea9-1af6b3084e0a},EDR Log
2023-03-04 12:09:38.110,C:\Windows\System32\svchost.exe,1508,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{753dc014-8b03-40d0-9ea9-1af6b3084e0a}\Enabled,EDR Log
2023-03-04 12:09:38.220,C:\Windows\system32\wevtutil.exe,4976,RegObject,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{7f3d17a3-0a3d-43f1-bbf2-80e3bb04d54d},EDR Log
2023-03-04 12:09:38.251,C:\WindowsAzure\GuestAgent_2.7.41491.1075_2023-03-03_013916\WaAppAgent.exe,3388,Process Create,C:\Windows\System32\NETSTAT.EXE,EDR Log
2023-03-04 12:09:38.251,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{7f3d17a3-0a3d-43f1-bbf2-80e3bb04d54d}\(Default),EDR Log
2023-03-04 12:09:38.251,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{7f3d17a3-0a3d-43f1-bbf2-80e3bb04d54d}\ResourceFileName,EDR Log
2023-03-04 12:09:38.251,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{7f3d17a3-0a3d-43f1-bbf2-80e3bb04d54d}\MessageFileName,EDR Log
2023-03-04 12:09:38.251,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{7f3d17a3-0a3d-43f1-bbf2-80e3bb04d54d}\ParameterFileName,EDR Log
2023-03-04 12:09:38.251,C:\Windows\system32\wevtutil.exe,4976,RegObject,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{7f3d17a3-0a3d-43f1-bbf2-80e3bb04d54d}\ChannelReferences,EDR Log
2023-03-04 12:09:38.251,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{7f3d17a3-0a3d-43f1-bbf2-80e3bb04d54d}\ChannelReferences\Count,EDR Log
2023-03-04 12:09:38.251,C:\Windows\system32\wevtutil.exe,4976,RegObject,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{7f3d17a3-0a3d-43f1-bbf2-80e3bb04d54d}\ChannelReferences\0,EDR Log
2023-03-04 12:09:38.251,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{7f3d17a3-0a3d-43f1-bbf2-80e3bb04d54d}\ChannelReferences\0\(Default),EDR Log
2023-03-04 12:09:38.251,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{7f3d17a3-0a3d-43f1-bbf2-80e3bb04d54d}\ChannelReferences\0\Id,EDR Log
2023-03-04 12:09:38.251,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{7f3d17a3-0a3d-43f1-bbf2-80e3bb04d54d}\ChannelReferences\0\Flags,EDR Log
2023-03-04 12:09:38.251,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{7f3d17a3-0a3d-43f1-bbf2-80e3bb04d54d}\ChannelReferences\Count,EDR Log
2023-03-04 12:09:38.282,C:\Windows\System32\svchost.exe,1508,RegObject,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{7f3d17a3-0a3d-43f1-bbf2-80e3bb04d54d},EDR Log
2023-03-04 12:09:38.282,C:\Windows\System32\svchost.exe,1508,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{7f3d17a3-0a3d-43f1-bbf2-80e3bb04d54d}\Enabled,EDR Log
2023-03-04 12:09:38.423,C:\Windows\system32\wevtutil.exe,4976,RegObject,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{747c00b6-f0b4-438c-8b48-f3e5d7ed38a2},EDR Log
2023-03-04 12:09:38.438,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{747c00b6-f0b4-438c-8b48-f3e5d7ed38a2}\(Default),EDR Log
2023-03-04 12:09:38.438,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{747c00b6-f0b4-438c-8b48-f3e5d7ed38a2}\ResourceFileName,EDR Log
2023-03-04 12:09:38.438,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{747c00b6-f0b4-438c-8b48-f3e5d7ed38a2}\MessageFileName,EDR Log
2023-03-04 12:09:38.438,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{747c00b6-f0b4-438c-8b48-f3e5d7ed38a2}\ParameterFileName,EDR Log
2023-03-04 12:09:38.438,C:\Windows\system32\wevtutil.exe,4976,RegObject,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{747c00b6-f0b4-438c-8b48-f3e5d7ed38a2}\ChannelReferences,EDR Log
2023-03-04 12:09:38.438,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{747c00b6-f0b4-438c-8b48-f3e5d7ed38a2}\ChannelReferences\Count,EDR Log
2023-03-04 12:09:38.438,C:\Windows\system32\wevtutil.exe,4976,RegObject,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{747c00b6-f0b4-438c-8b48-f3e5d7ed38a2}\ChannelReferences\0,EDR Log
2023-03-04 12:09:38.438,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{747c00b6-f0b4-438c-8b48-f3e5d7ed38a2}\ChannelReferences\0\(Default),EDR Log
2023-03-04 12:09:38.438,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{747c00b6-f0b4-438c-8b48-f3e5d7ed38a2}\ChannelReferences\0\Id,EDR Log
2023-03-04 12:09:38.438,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{747c00b6-f0b4-438c-8b48-f3e5d7ed38a2}\ChannelReferences\0\Flags,EDR Log
2023-03-04 12:09:38.438,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{747c00b6-f0b4-438c-8b48-f3e5d7ed38a2}\ChannelReferences\Count,EDR Log
2023-03-04 12:09:38.454,C:\Windows\System32\svchost.exe,1508,RegObject,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{747c00b6-f0b4-438c-8b48-f3e5d7ed38a2},EDR Log
2023-03-04 12:09:38.454,C:\Windows\System32\svchost.exe,1508,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{747c00b6-f0b4-438c-8b48-f3e5d7ed38a2}\Enabled,EDR Log
2023-03-04 12:09:38.563,C:\Windows\system32\wevtutil.exe,4976,RegObject,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{3a867e2e-2c45-4b6c-9654-d7575e57f3cf},EDR Log
2023-03-04 12:09:38.563,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{3a867e2e-2c45-4b6c-9654-d7575e57f3cf}\(Default),EDR Log
2023-03-04 12:09:38.563,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{3a867e2e-2c45-4b6c-9654-d7575e57f3cf}\ResourceFileName,EDR Log
2023-03-04 12:09:38.563,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{3a867e2e-2c45-4b6c-9654-d7575e57f3cf}\MessageFileName,EDR Log
2023-03-04 12:09:38.563,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{3a867e2e-2c45-4b6c-9654-d7575e57f3cf}\ParameterFileName,EDR Log
2023-03-04 12:09:38.563,C:\Windows\system32\wevtutil.exe,4976,RegObject,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{3a867e2e-2c45-4b6c-9654-d7575e57f3cf}\ChannelReferences,EDR Log
2023-03-04 12:09:38.563,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{3a867e2e-2c45-4b6c-9654-d7575e57f3cf}\ChannelReferences\Count,EDR Log
2023-03-04 12:09:38.563,C:\Windows\system32\wevtutil.exe,4976,RegObject,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{3a867e2e-2c45-4b6c-9654-d7575e57f3cf}\ChannelReferences\0,EDR Log
2023-03-04 12:09:38.563,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{3a867e2e-2c45-4b6c-9654-d7575e57f3cf}\ChannelReferences\0\(Default),EDR Log
2023-03-04 12:09:38.563,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{3a867e2e-2c45-4b6c-9654-d7575e57f3cf}\ChannelReferences\0\Id,EDR Log
2023-03-04 12:09:38.563,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{3a867e2e-2c45-4b6c-9654-d7575e57f3cf}\ChannelReferences\0\Flags,EDR Log
2023-03-04 12:09:38.563,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{3a867e2e-2c45-4b6c-9654-d7575e57f3cf}\ChannelReferences\Count,EDR Log
2023-03-04 12:09:38.563,C:\Windows\System32\svchost.exe,1508,RegObject,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{3a867e2e-2c45-4b6c-9654-d7575e57f3cf},EDR Log
2023-03-04 12:09:38.563,C:\Windows\System32\svchost.exe,1508,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{3a867e2e-2c45-4b6c-9654-d7575e57f3cf}\Enabled,EDR Log
2023-03-04 12:09:38.626,C:\Windows\system32\wevtutil.exe,4976,RegObject,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{417879eb-0efb-4a9a-87ef-b9b55086aaf1},EDR Log
2023-03-04 12:09:38.626,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{417879eb-0efb-4a9a-87ef-b9b55086aaf1}\(Default),EDR Log
2023-03-04 12:09:38.626,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{417879eb-0efb-4a9a-87ef-b9b55086aaf1}\ResourceFileName,EDR Log
2023-03-04 12:09:38.626,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{417879eb-0efb-4a9a-87ef-b9b55086aaf1}\MessageFileName,EDR Log
2023-03-04 12:09:38.626,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{417879eb-0efb-4a9a-87ef-b9b55086aaf1}\ParameterFileName,EDR Log
2023-03-04 12:09:38.626,C:\Windows\system32\wevtutil.exe,4976,RegObject,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{417879eb-0efb-4a9a-87ef-b9b55086aaf1}\ChannelReferences,EDR Log
2023-03-04 12:09:38.626,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{417879eb-0efb-4a9a-87ef-b9b55086aaf1}\ChannelReferences\Count,EDR Log
2023-03-04 12:09:38.626,C:\Windows\system32\wevtutil.exe,4976,RegObject,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{417879eb-0efb-4a9a-87ef-b9b55086aaf1}\ChannelReferences\0,EDR Log
2023-03-04 12:09:38.626,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{417879eb-0efb-4a9a-87ef-b9b55086aaf1}\ChannelReferences\0\(Default),EDR Log
2023-03-04 12:09:38.626,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{417879eb-0efb-4a9a-87ef-b9b55086aaf1}\ChannelReferences\0\Id,EDR Log
2023-03-04 12:09:38.626,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{417879eb-0efb-4a9a-87ef-b9b55086aaf1}\ChannelReferences\0\Flags,EDR Log
2023-03-04 12:09:38.626,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{417879eb-0efb-4a9a-87ef-b9b55086aaf1}\ChannelReferences\Count,EDR Log
2023-03-04 12:09:38.641,C:\Windows\System32\svchost.exe,1508,RegObject,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{417879eb-0efb-4a9a-87ef-b9b55086aaf1},EDR Log
2023-03-04 12:09:38.641,C:\Windows\System32\svchost.exe,1508,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{417879eb-0efb-4a9a-87ef-b9b55086aaf1}\Enabled,EDR Log
2023-03-04 12:09:38.704,C:\Windows\system32\wevtutil.exe,4976,RegObject,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{ec93adf0-a939-4e61-b96d-bfa285eba2d5},EDR Log
2023-03-04 12:09:38.704,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{ec93adf0-a939-4e61-b96d-bfa285eba2d5}\(Default),EDR Log
2023-03-04 12:09:38.704,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{ec93adf0-a939-4e61-b96d-bfa285eba2d5}\ResourceFileName,EDR Log
2023-03-04 12:09:38.704,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{ec93adf0-a939-4e61-b96d-bfa285eba2d5}\MessageFileName,EDR Log
2023-03-04 12:09:38.704,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{ec93adf0-a939-4e61-b96d-bfa285eba2d5}\ParameterFileName,EDR Log
2023-03-04 12:09:38.704,C:\Windows\system32\wevtutil.exe,4976,RegObject,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{ec93adf0-a939-4e61-b96d-bfa285eba2d5}\ChannelReferences,EDR Log
2023-03-04 12:09:38.704,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{ec93adf0-a939-4e61-b96d-bfa285eba2d5}\ChannelReferences\Count,EDR Log
2023-03-04 12:09:38.704,C:\Windows\system32\wevtutil.exe,4976,RegObject,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{ec93adf0-a939-4e61-b96d-bfa285eba2d5}\ChannelReferences\0,EDR Log
2023-03-04 12:09:38.704,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{ec93adf0-a939-4e61-b96d-bfa285eba2d5}\ChannelReferences\0\(Default),EDR Log
2023-03-04 12:09:38.704,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{ec93adf0-a939-4e61-b96d-bfa285eba2d5}\ChannelReferences\0\Id,EDR Log
2023-03-04 12:09:38.704,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{ec93adf0-a939-4e61-b96d-bfa285eba2d5}\ChannelReferences\0\Flags,EDR Log
2023-03-04 12:09:38.720,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{ec93adf0-a939-4e61-b96d-bfa285eba2d5}\ChannelReferences\Count,EDR Log
2023-03-04 12:09:38.720,C:\Windows\System32\svchost.exe,1508,RegObject,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{ec93adf0-a939-4e61-b96d-bfa285eba2d5},EDR Log
2023-03-04 12:09:38.735,C:\Windows\System32\svchost.exe,1508,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{ec93adf0-a939-4e61-b96d-bfa285eba2d5}\Enabled,EDR Log
2023-03-04 12:09:38.907,C:\Windows\system32\wevtutil.exe,4976,RegObject,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{7c203661-7420-49de-b8e0-7cc5878ebed0},EDR Log
2023-03-04 12:09:38.907,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{7c203661-7420-49de-b8e0-7cc5878ebed0}\(Default),EDR Log
2023-03-04 12:09:38.907,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{7c203661-7420-49de-b8e0-7cc5878ebed0}\ResourceFileName,EDR Log
2023-03-04 12:09:38.907,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{7c203661-7420-49de-b8e0-7cc5878ebed0}\MessageFileName,EDR Log
2023-03-04 12:09:38.907,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{7c203661-7420-49de-b8e0-7cc5878ebed0}\ParameterFileName,EDR Log
2023-03-04 12:09:38.907,C:\Windows\system32\wevtutil.exe,4976,RegObject,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{7c203661-7420-49de-b8e0-7cc5878ebed0}\ChannelReferences,EDR Log
2023-03-04 12:09:38.907,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{7c203661-7420-49de-b8e0-7cc5878ebed0}\ChannelReferences\Count,EDR Log
2023-03-04 12:09:38.907,C:\Windows\system32\wevtutil.exe,4976,RegObject,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{7c203661-7420-49de-b8e0-7cc5878ebed0}\ChannelReferences\0,EDR Log
2023-03-04 12:09:38.907,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{7c203661-7420-49de-b8e0-7cc5878ebed0}\ChannelReferences\0\(Default),EDR Log
2023-03-04 12:09:38.907,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{7c203661-7420-49de-b8e0-7cc5878ebed0}\ChannelReferences\0\Id,EDR Log
2023-03-04 12:09:38.907,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{7c203661-7420-49de-b8e0-7cc5878ebed0}\ChannelReferences\0\Flags,EDR Log
2023-03-04 12:09:38.907,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{7c203661-7420-49de-b8e0-7cc5878ebed0}\ChannelReferences\Count,EDR Log
2023-03-04 12:09:38.923,C:\Windows\System32\svchost.exe,1508,RegObject,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{7c203661-7420-49de-b8e0-7cc5878ebed0},EDR Log
2023-03-04 12:09:38.923,C:\Windows\System32\svchost.exe,1508,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{7c203661-7420-49de-b8e0-7cc5878ebed0}\Enabled,EDR Log
2023-03-04 12:09:39.016,C:\Windows\system32\wevtutil.exe,4976,RegObject,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{fff0196f-ee4c-4eaf-9aa5-776f622deb4f},EDR Log
2023-03-04 12:09:39.016,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{fff0196f-ee4c-4eaf-9aa5-776f622deb4f}\(Default),EDR Log
2023-03-04 12:09:39.016,C:\Windows\system32\wevtutil.exe,4976,RegValueSet,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Publishers\{fff0196f-ee4c-4eaf-9aa5-776f622deb4f}\ResourceFileName,EDR Log
